throw,θroʊ,v. 投，掷，抛，扔；掷（色子），掷出（色子的点数）；随手扔下（某物）；猛推，使劲撞；急伸，猛动（身体或某部位）；使摔倒，（摔跤、柔道等）摔倒（对手）；（马）摔下（骑手）；使处于，使陷入（某种状态）；使困惑，使惊奇；（在拉坯轮上）把……拉成坯；照射（光线），投射（阴影）；使变音，使嗓音听起来像来自他人（或他处）；故意输掉（比赛）；扳动（开关），推动（操纵杆，手柄）；将……关进（监狱等）；突然朝……（看或笑等）；突然发怒，大发雷霆；（挥拳）猛击；举办（聚会）；投入（努力、影响力、钱财等）；将……投向（某人），对……施加；（车辆）突然换挡；<美，非正式>成功完成（某特殊技能）；迅速放置（或立起）；（马）脱落（蹄铁）；（动物）下仔（尤指特殊品种）；（在车床上）车（木料等）；捻（丝等）成线,初中
tie-break,taɪ breɪk,n. （网球里）正赛未分胜负后的加赛,
tilde,ˈtɪldə,n. 腭化符号；波浪字符，代字号；（数学或逻辑学中的）否定符号,
"tilde
",ˈtɪldə,n. 腭化符号；波浪字符，代字号；（数学或逻辑学中的）否定符号,
tiny,ˈtaɪni,adj. 极小的，微小的,初中
To be Continued,tu bi kənˈtɪnjuːd,待续，未完待续；未完成,
"To be Continued
",tu bi kənˈtɪnjuːd,待续，未完待续；未完成,
token,ˈtoʊkən,n. （某些机器中用以代替纸币的）代币，专用辅币；象征，标志；礼券，代金券；（语言学）符号；（计算机）令牌，记号；（火车通行的）路签,CET4
tolerance,ˈtɑːlərəns,n. 忍受，容忍；（痛苦、困难等的）忍受程度，忍耐力；耐药力，耐受性；公差，容许偏差,CET4
"tolerance
",ˈtɑːlərəns,n. 忍受，容忍；（痛苦、困难等的）忍受程度，忍耐力；耐药力，耐受性；公差，容许偏差,CET4
topology,təˈpɑːlədʒi,n. 拓扑学,
trace,treɪs,v. 查出，发现，追踪；追溯，追究；描绘（事物的过程或发展），记述；（尤指用手指、脚趾）画（图，线）；勾画……的轮廓，勾勒；（用透明纸覆盖在地图、绘画等上）复制，描摹；（手指、嘴唇等）沿着……移动,CET4
traceability,ˌtreɪsəˈbɪləti,n. [统计] 可追溯性；跟踪能力；可描绘,
"traceability
",ˌtreɪsəˈbɪləti,n. [统计] 可追溯性；跟踪能力；可描绘,
tradeoff,ˈtreɪdɔːf,n. 权衡；折衷；（公平）交易（同 trade-off）,
trade-off,ˈtreɪd ɔːf,n. 平衡，协调；妥协，让步,商务英语
trajectory,trəˈdʒektəri,n. （物体射向或抛向空中形成的）轨道，轨迹；（事业等的）发展轨迹，起落；（几何）常角轨道，轨线,GRE
"trajectory
",trəˈdʒektəri,n. （物体射向或抛向空中形成的）轨道，轨迹；（事业等的）发展轨迹，起落；（几何）常角轨道，轨线,GRE
tranquility,træŋˈkwɪləti,n. 宁静，安宁,CET6
transaction,trænˈzækʃ(ə)n,n. 交易，买卖，业务；（学术团体会议的）议事录，公报；（人与人之间的）交流，相互影响；事务（元），事项,CET4
transaction log,,事务日志：在系统崩溃或硬件故障时用于保证数据库ACID属性的数据库管理系统执行的操作历史记录。,
transaction rollback,,事务回滚：在数据库管理系统中，当一个事务无法正常完成时，将所有已执行的操作撤销，恢复到事务开始之前的状态。,
transcript,ˈtrænskrɪpt,n. 文字记录，抄本，文字本；<美>成绩单；（生化）转录本，转录物,CET4
translation unit,,翻译单元,
transmit,trænzˈmɪt,v. 播送，传输，发射；传递，传达（思想、情感）；传播，传染（病毒、疾病等）；传导（声、电等），透（光等）,CET4
traversal,trəˈvərs(ə)l,n. [计] 遍历；横越；横断物,
"traversal
",trəˈvərs(ə)l,n. [计] 遍历；横越；横断物,
traverse,trəˈvɜːrs,v. 横穿，穿过；横越岩石面的攀爬；（滑雪时）横线下（坡）；<喻>整体考虑（问题），全面讨论；来回移动，斜向移动；转动（大炮等带轴设备）；<法律>否认（一项指控），反驳,TOEFL
trigger,ˈtrɪɡər,n. （枪械等的）扳机；（尤指引发不良反应或发展的）起因，诱因；（炸弹的）引爆器，触发器,CET4
truncate,ˈtrʌŋkeɪt,v. 截断，删节；把……截成平面,GRE
truncation,ˈtrʌŋkeɪʃn,n. 截断；切掉顶端,
tune,tuːn,n. 曲调，曲子；歌曲，乐段,高中
tuple,ˈtjʊpəl; ˈtʌpəl,n. [计] 元组，重数,
tweak,twiːk,v. 扭，拧；稍稍调整（机器、系统等）；轻微拉伤，轻微扭伤；<美>批评，取笑；<非正式>激动，兴奋（尤指在安非他命等兴奋剂作用下）,IELTS
"tweak
",twiːk,v. 扭，拧；稍稍调整（机器、系统等）；轻微拉伤，轻微扭伤；<美>批评，取笑；<非正式>激动，兴奋（尤指在安非他命等兴奋剂作用下）,IELTS
two-phase commit,,二阶段确认,
two-phase lookup,,两阶段查找,
type,taɪp,n. 类型，种类；具有某种特征的人，典型；（印刷的）文字，字体；（印刷）铅字，活字；象征；（艺术的）典型，榜样；（宗教学）预兆；（植，动）型，模式标本；（奖章或硬币）图案；（语言学）类型，型,初中
typecast,ˈtaɪpkæst,v. 浇铸；使（演员）一再演出同类的角色；给……分配（合乎性格的任务）；视……为原型,
UAT,,abbr. （法）联合海空运输公司（Union Aéromaritime de Transport）；用户验收测试（User Acceptance Testing）,
"UAT
",,abbr. （法）联合海空运输公司（Union Aéromaritime de Transport）；用户验收测试（User Acceptance Testing）,
UDDI,,,
ugly,ˈʌɡli,adj. 丑陋的，难看的；（通常因涉及暴力、挑衅行为而）令人厌恶的，邪恶的，恶性的；无礼的；道德败坏的；可怕的，恐怖的；难听的，不悦耳的,初中
ultimately,ˈʌltɪmətli,adv. 最终，最后；根本上，最重要地,高中
UML,,abbr. 统一建模语言（Unified Modeling Language）,
unambiguous,ˌʌnæmˈbɪɡjuəs,adj. 不含糊的；清楚的；明白的,GRE
unary function,,一元函数,
unary operator,,一元运算符：代表一元操作的符号，即只接受一个操作数的运算符。,
unbiased,ʌnˈbaɪəst,adj. 公正的，无偏见的,IELTS
unboxing,,vt. 从箱子中取出,
unchecked exception,,未经核查的异常,
under the hood,,在表面之下；在某物的内部工作过程中,
"under the hood
",,在表面之下；在某物的内部工作过程中,
underflow,ˈʌndərˈfloʊ,n. [水文] 底流；[计] 下溢,
undergo,ˌʌndərˈɡoʊ,v. 经历，经受,CET4
underlie,ˌʌndərˈlaɪ,vt. 构成……的基础，为……的起因；位于……的下面,CET6
underlying,ˌʌndərˈlaɪɪŋ,adj. 根本的，潜在的；表面下的，下层的；优先的；（数量或水平）实际的,CET6
"underlying
",ˌʌndərˈlaɪɪŋ,adj. 根本的，潜在的；表面下的，下层的；优先的；（数量或水平）实际的,CET6
underscore,ˌʌndərˈskɔːr,v. 强调；在……的下面划线,TOEFL
"underscore
",ˌʌndərˈskɔːr,v. 强调；在……的下面划线,TOEFL
undertake,ˌʌndərˈteɪk,v. 承担，从事；承诺，答应；<英>在内侧行驶时赶上并超越（另一辆车）,高中
"undertake
",ˌʌndərˈteɪk,v. 承担，从事；承诺，答应；<英>在内侧行驶时赶上并超越（另一辆车）,高中
underutilize,,vt. 未充分使用,
underutilized,ˌʌndərˈjuːtəlaɪzd,vt. 未充分使用（underutilize 过去式）,GRE
Unicode,ˈjuːnɪˌkoʊd,n. 统一的字符编码标准,
uniform,ˈjuːnɪfɔːrm,n. 制服，校服；<非正式>穿制服的警官；（某一群体的人穿的）典型服装，特有服装；（无线电通讯）字母 U 的代码,初中
unify,ˈjuːnɪfaɪ,v. （使）联合，（使）统一；使协调,CET6
union,ˈjuːniən,n. 联合，结合；和谐，一致；联盟，联合体；工会；俱乐部，会社；结婚，婚姻；性交；联管节，接头；（印度次大陆）村落联合体；南非；（数）并，并集；并集形成；<英>教会同盟，联合教会；<英，史>教区联合济贫组织；旗帜上象征国家统一的部分（一般在内上角）；交织织物，混纺织物；（尤指内战时期的）美利坚合众国（the Union）；（美国南北战争期间的）联邦（the Union）；<史> 1603年英格兰和苏格兰王国合一，1707年英格兰和苏格兰国会合一，1801年大不列颠和爱尔兰国会合一（the Union）,高中
Union query,,联合查询,
unique index,juˈniːk ˈɪndeks,唯一索引：数据库中用于确保表中每行数据的唯一性的索引，通常用于防止重复数据的插入。,
unit,ˈjuːnɪt,n. 单位（指构成整体的事物、人或团体）；一件（商品）；（公寓楼的）单元，单位；部件，元件；（家具的）组合件，配件；科，室，部门；班组，小队；（课本）单元；（计量）单位；个位数；（数字）一；酒精单位；<美> 警车；（美国学校计算学分的）学习量；<英> 股份单位（单位信托投资公司的最小股份）,初中
unlikely,ʌnˈlaɪkli,adj. 不大可能发生的；未必真实的，难以相信的； 非心目中的，不大恰当的；不典型的；（两个人或物）不般配的,考研
unmanaged code,,非托管代码,
unmarshal,,数据编出,
unprecedented,ʌnˈpresɪdentɪd,adj. 前所未有的，史无前例的；（大小、数量、程度等）前所未知的，空前的,CET6
unqualified,ˌʌnˈkwɑːlɪfaɪd,adj. 不合格的；无资格的；不胜任的；不受限制的；无条件的；绝对的,GRE
unroll,ʌnˈroʊl,vt. 展开，铺开；显示,
unwary,ʌnˈweri,adj. 粗心的；不警惕的；不谨慎的,
unwound,ˌʌnˈwaʊnd,adj. 未上发条的；未卷绕的；松散的,
up-to-date,ˌʌp tə ˈdeɪt,adj. 包含最新信息的；现代的，时髦的,CET4
upwards arrow,,上箭头：指向上方的箭头符号，也称为上箭头、向上箭头或上升箭头。,
"upwards arrow
",,上箭头：指向上方的箭头符号，也称为上箭头、向上箭头或上升箭头。,
URI,ˌjuː ɑːr ˈaɪ,abbr. 上呼吸道感染（Upper Respiratory Infection）；统一资源标识符（Uniform Resource Identifier）,
URL,ˌjuː ɑːr ˈel,abbr. 全球资源定位器（Uniform Resource Locator）,
usability,ˌjuːzəˈbɪləti,n. 合用，可用；可用性,
user,ˈjuːzər,n. 用户；使用者,高中
user interface,,用户界面：设计用来让计算机用户与机器或系统的操作系统进行交互的软件，特别是指图形用户界面（缩写为UI）。,
utility,juːˈtɪləti,n. （煤气、水、电等的）公共服务，公用事业；（供电、供水等的）公用事业单位；应用程序，实用程序；实用，有用；<澳>小卡车，轻型货车；（博弈论，经济学）效用,CET4
utilization,ˌjuːtələˈzeɪʃn,n.  利用，使用 (=utilisation)； 利用，使用,CET4
"utilization
",ˌjuːtələˈzeɪʃn,n.  利用，使用 (=utilisation)； 利用，使用,CET4
utilize,ˈjuːtəlaɪz,v. 利用，使用,CET4
UUID,,abbr. 通用唯一标识符（Universally Unique Identifier）,
"UUID
",,abbr. 通用唯一标识符（Universally Unique Identifier）,
vacation,veɪˈkeɪʃ(ə)n,n. （学校的）假期，（法院的）休庭期；<美>休假，假期；腾出，辞去,初中
value types,ˈvæljuː taɪp,价值类型,
vandal,ˈvændl,n. 故意破坏公共财产者,
variable,ˈveriəb(ə)l,adj. 易变的，多变的；时好时坏的；可变的，可调节的；（数）（数字）变量的；（植，动）变异的，变型的；（齿轮）变速的,CET4
variant,ˈveriənt,n. 变种，变形；（单词拼写或读音的）变异，变体,CET4
vector,ˈvektər,n. 矢量，向量；（传染疾病的）介体；（飞机的）航线，航向；克隆载体；带菌者；单行矩阵，单列矩阵；（计算机）模型,SAT
vendor,ˈvendər,n. 小贩，摊贩；<法律>卖主，卖方；（出售某类商品的）销售商，供应商；（贸易） 自动售货机,CET4
verbose,vɜːrˈboʊs,adj. 冗长的；啰嗦的,GRE
verify,ˈverɪfaɪ,v. 核实，查证；证明，证实,CET4
versa,ˈvɜːrsə,adv. 反之亦然（等于 vice versa）,
vet,vet,n. 兽医；<美，非正式>老兵；兽医诊所（vet's）,IELTS
viable,ˈvaɪəb(ə)l,adj. 可望成功的，切实可行的；能存活的，能生长发育的,CET6
viable function,,可行函数,
vice versa,ˌvaɪs ˈvɜːrsə; ˌvaɪsi ˈvɜːrsə,反之亦然：顺序颠倒，关系相反。,IELTS
"vice versa
",ˌvaɪs ˈvɜːrsə; ˌvaɪsi ˈvɜːrsə,反之亦然：顺序颠倒，关系相反。,IELTS
vicinity,vəˈsɪnəti,n. 周围地区，邻近地区，附近,CET6
video,ˈvɪdioʊ,n. （某个事件或场合的）录像；（指方法）录影；录像带；音乐录影；<英>录像机；视频播放软件,初中
view,vjuː,n. 观点，看法；（理解或思维的）方法，方式；景象，视野；风景，景色；风景画，风景照；图像，视图；（一次）观看，一睹，一览；（文本或图表在计算机屏幕上的）显示方式,初中
violation,ˌvaɪəˈleɪʃ(ə)n,"n. （对法律、协议、原则等的）违背，违反；侵权行为，（对人权的）侵犯；
（对某物的）损毁，（对圣地的）亵渎；强奸",CET4
virtual function,,虚拟函数：在面向对象编程中，虚拟函数是一种可以在派生类中被重写的成员函数。它允许派生类根据需要提供自己的实现，从而实现多态性。,
